2,2,2,0,5,2,2,1,0,6,1,0,1,1,9,48,0,1,0,1,0,1,1,0,0,0,0,0,0,0,6
2,2,2,0,5,2,2,1,0,6,1,0,1,1,9,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,2,2,0,5,2,2,1,0,6,1,0,1,1,9,0,30,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,2,2,0,5,2,2,1,0,6,1,0,1,1,9,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,2,2,0,5,2,2,1,0,6,1,0,1,1,9,0,50,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,4,1,0,2,3,2,1,0,9,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,1,0,2,3,2,1,0,9,1,0,2,1,6,0,20,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,4,1,0,2,3,2,1,0,9,1,0,2,1,6,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2
3,4,1,0,2,3,2,1,0,9,1,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
3,4,1,0,2,3,2,1,0,9,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,4,1,0,2,3,2,1,0,9,1,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
3,4,1,0,2,3,2,1,0,9,1,0,2,1,6,48,0,1,0,1,0,1,1,0,0,0,0,0,0,0,6
3,4,1,0,2,3,2,1,0,9,1,0,2,1,6,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,4,1,0,2,3,2,1,0,9,1,0,2,1,6,0,30,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,4,1,0,2,3,2,1,0,9,1,0,2,1,6,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,4,1,0,2,3,2,1,0,9,1,0,2,1,6,0,50,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,0,5,2,0,0,0,9,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,5,2,0,0,0,9,1,0,2,1,11,0,20,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,0,5,2,0,0,0,9,1,0,2,1,11,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2
2,0,0,0,5,2,0,0,0,9,1,0,2,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2,0,0,0,5,2,0,0,0,9,1,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,0,0,0,5,2,0,0,0,9,1,0,2,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
2,0,0,0,5,2,0,0,0,9,1,0,2,1,11,48,0,1,0,1,0,1,1,0,0,0,0,0,0,0,6
2,0,0,0,5,2,0,0,0,9,1,0,2,1,11,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,0,5,2,0,0,0,9,1,0,2,1,11,0,30,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,0,5,2,0,0,0,9,1,0,2,1,11,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,1
